RECORDING_SESSION_LABEL	CURRENT_FIX_ADJUSTED	CURRENT_FIX_PUPIL	TRIAL_INDEX	button_RT	button_pressed	combined_cs_status	comp_q	cs_word	cs_word_char_position	cs_word_length	cs_word_or_combo	cs_word_or_combo_char_position	cs_word_or_combo_length	cs_word_or_combo_word_position	cs_word_word_position	cword	cword_char_position	cword_length	cword_word_position	e_status	exp_button	exp_response	frame_cword_space	item_num	lang	list.x	p_status	pre_cs_word_frame_space	pre_cs_word_or_combo_space	pre_cword_frame_space	response_accuracy	sent	sent_length_words	taboo_status	SINGLE_FIXATION_DURATION	FIRST_FIXATION_DURATION	GAZE_DURATION	REGRESSION_PATH_DURATION	REREADING_DURATION	TOTAL_DURATION	FIRST_PASS_REGRESSION	FIRST_PAST_FIXATION	list.y	Lang_order	DELE	MELICET	dominance	FIRST_FIXATION_DURATION_SC	TOTAL_DURATION_SC	GAZE_DURATION_SC	dominance_SC	dom_cat
10	FALSE	956	83	1132	Up	n	¿Carlos dio la vuelta?	ella	30	4	ella	30	4	6	6	músculo	48	7	1	e	Up	y	"Cuando Carlos dio la vuelta, ella podía ver su músculo"	23	Spa	4	s	"Cuando Carlos dio la vuelta,"	"Cuando Carlos dio la vuelta,"	"Cuando Carlos dio la vuelta, ella podía ver su"	correct	"Cuando Carlos dio la vuelta, ella podía ver su músculo a través de su ropa."	15	neut	521	521	521	521	0	521	0	1	4	E1_SCS1	44	44	1	2.555090417	0.501345124	1.484480914	0.955233529	H
10	FALSE	948	84	1490	Up	n	¿Hubo muchos de ellos?	señaló	29	6	señaló	29	6	6	6	puertas	72	7	1	e	Up	y	El guía turístico del museo señaló cómo sus pinturas estaban llenas de puertas	5	Spa	4	s	El guía turístico del museo	El guía turístico del museo	El guía turístico del museo señaló cómo sus pinturas estaban llenas de	correct	El guía turístico del museo señaló cómo sus pinturas estaban llenas de puertas al comienzo de su carrera.	18	neut	.	0	0	0	.	0	.	0	4	E1_SCS1	44	44	1	-0.829979131	-0.831205837	-0.78422069	0.955233529	H
10	FALSE	1106	89	829	Down	n	¿Salió del coche?	y	20	1	y	20	1	4	4	chupapollas	40	11	1	e	Down	n	"Salió del edificio y comenzó a gritar \chupapollas\"""""	48	Spa	4	s	Salió del edificio	Salió del edificio	Salió del edificio y comenzó a gritar	correct	"Salió del edificio y comenzó a gritar \chupapollas' en medio de una calle concurrida."""	14	taboo	175	175	175	175	0	175	0	1	4	E1_SCS1	44	44	1	0.307040391	-0.383611944	-0.022180804	0.955233529	H
10	FALSE	972	90	1264	Up	n	¿Hablaban las tías tomando café?	estaban	10	7	estaban	10	7	3	3	agricultura	37	11	1	e	Up	y	Mis tías estaban charlando sobre la agricultura	29	Spa	4	s	Mis tías	Mis tías	Mis tías estaban charlando sobre la	correct	Mis tías estaban charlando sobre la agricultura mientras tomaban el café ayer.	12	neut	151	151	151	151	0	151	0	1	4	E1_SCS1	44	44	1	0.151106285	-0.44499625	-0.126689131	0.955233529	H
10	FALSE	1064	92	1053	Up	y	¿Lo oí ayer?	heard	10	5	I heard	8	7	2	3	fart	18	4	1	e	Up	y	Anoche I heard a fart	4	CS	4	s	Anoche I	Anoche	Anoche I heard a	correct	Anoche I heard a fart from my neighbor's apartment.	9	taboo	0	148	292	292	0	292	0	1	4	E1_SCS1	44	44	1	0.131614522	-0.084363456	0.487297292	0.955233529	H
10	FALSE	835	97	914	Up	n	¿El hombre hizo esto en público?	showed	11	6	showed	11	6	3	3	dick	26	4	1	e	Up	y	Un hombre showed her his dick	16	CS	4	s	Un hombre	Un hombre	Un hombre showed her his	correct	Un hombre showed her his dick in the street.	9	taboo	182	182	182	182	0	182	0	1	4	E1_SCS1	44	44	1	0.352521172	-0.365708189	0.008300792	0.955233529	H
10	FALSE	1000	98	1836	Up	n	¿Estaba en una relación cuando la recibió?	dio	16	3	dio	16	3	5	5	sífilis	20	7	1	e	Up	y	Su ex novia le dio sífilis	30	Spa	4	s	Su ex novia le	Su ex novia le	Su ex novia le dio	correct	Su ex novia le dio sífilis en la universidad.	9	taboo	.	0	0	0	.	0	.	0	4	E1_SCS1	44	44	1	-0.829979131	-0.831205837	-0.78422069	0.955233529	H
10	FALSE	859	99	1389	Down	y	¿Lo estaban vendiendo?	saw	36	3	I saw	34	5	6	7	lubricant	66	9	1	e	Down	n	"Mientras caminaba por el campus, I saw that they were giving out lubricant"	40	CS	4	s	"Mientras caminaba por el campus, I"	"Mientras caminaba por el campus,"	"Mientras caminaba por el campus, I saw that they were giving out"	correct	"Mientras caminaba por el campus, I saw that they were giving out lubricant to students in the courtyard."	18	taboo	304	304	304	304	0	304	0	1	4	E1_SCS1	44	44	1	1.14518621	-0.053671303	0.539551455	0.955233529	H
10	FALSE	959	30	1482	Down	n	¿Le dolieron después de trotar?	que	11	3	que	11	3	3	3	tetas	29	5	1	e	Up	y	Ella dijo que le dolían las tetas	18	Spa	4	s	Ella dijo	Ella dijo	Ella dijo que le dolían las	incorrect	Ella dijo que le dolían las tetas después de correr.	10	taboo	173	173	173	173	0	173	0	1	4	E1_SCS1	44	44	1	0.294045882	-0.388727303	-0.030889831	0.955233529	H
10	FALSE	986	32	1654	Up	n	¿Tuvo un trastorno compulsivo?	lavó	16	4	lavó	16	4	4	4	cara	24	4	1	e	Up	y	Mi mejor amigo lavó su cara	17	Spa	4	s	Mi mejor amigo	Mi mejor amigo	Mi mejor amigo lavó su	correct	Mi mejor amigo lavó su cara compulsivamente en la universidad.	10	neut	.	0	0	0	.	0	.	0	4	E1_SCS1	44	44	1	-0.829979131	-0.831205837	-0.78422069	0.955233529	H
10	FALSE	895	33	1217	Up	n	¿Dijo el niño esto?	said	9	4	said	9	4	3	3	welcome	15	7	1	e	Up	y	"El niño said \welcome\"""""	9	CS	4	s	El niño	El niño	El niño said	correct	"El niño said \welcome\"" in front of everyone"""	8	neut	163	163	163	163	0	192	0	1	4	E1_SCS1	44	44	1	0.229073338	-0.340131395	-0.074434967	0.955233529	H
10	FALSE	961	36	1501	Down	n	¿Ha estado la marca allí durante una semana?	big	10	3	big	10	3	3	3	arm	25	3	1	e	Down	n	Tengo un big mark on my arm	15	CS	4	s	Tengo un	Tengo un	Tengo un big mark on my	correct	Tengo un big mark on my arm from yesterday's party.	10	neut	0	149	316	316	0	316	0	1	4	E1_SCS1	44	44	1	0.138111776	-0.022979151	0.591805619	0.955233529	H
10	FALSE	961	37	1298	Down	n	¿Estaba en el asiento del tren?	que	14	3	que	14	3	3	3	semen	24	5	1	e	Down	n	Podría jurar que había semen	24	Spa	4	s	Podría jurar	Podría jurar	Podría jurar que había	correct	Podría jurar que había semen en el asiento del autobús	10	taboo	0	148	419	419	0	419	0	1	4	E1_SCS1	44	44	1	0.131614522	0.240461826	1.040320523	0.955233529	H
10	FALSE	961	41	880	Down	y	¿La persona vio la imagen en su computadora?	foto	13	4	una foto	9	8	3	4	culo	24	4	1	e	Down	n	Ayer vi una foto de un culo	12	Spa	4	s	Ayer vi una	Ayer vi	Ayer vi una foto de un	correct	Ayer vi una foto de un culo en el teléfono de mi primo.	13	taboo	372	372	372	372	0	372	0	1	4	E1_SCS1	44	44	1	1.58699951	0.120250895	0.835658382	0.955233529	H
10	FALSE	1142	42	1389	Up	y	¿Estaba la persona adolorida después del trabajo?	massaged	30	8	he massaged	27	11	5	6	calf	42	4	1	e	Up	y	"Cuando volví del trabajo, he massaged my calf"	45	CS	4	s	"Cuando volví del trabajo, he"	"Cuando volví del trabajo,"	"Cuando volví del trabajo, he massaged my"	correct	"Cuando volví del trabajo, he massaged my calf before we went to bed."	13	neut	220	220	220	220	0	220	0	1	4	E1_SCS1	44	44	1	0.599416839	-0.268516372	0.17377231	0.955233529	H
10	FALSE	897	43	902	Up	y	¿Estuvo cerca?	would	36	5	I would	34	7	7	8	circus	57	6	1	e	Up	y	"Si no tuviera tareas para hacer, I would have gone to a circus"	39	CS	4	s	"Si no tuviera tareas para hacer, I"	"Si no tuviera tareas para hacer,"	"Si no tuviera tareas para hacer, I would have gone to a"	correct	"Si no tuviera tareas para hacer, I would have gone to a circus that was nearby."	16	neut	158	158	158	158	0	158	0	1	4	E1_SCS1	44	44	1	0.196587066	-0.427092494	-0.096207536	0.955233529	H
10	FALSE	988	44	1110	Down	n	¿Vieron la película la semana pasada?	el fin	23	6	el fin	23	6	5	5	dinámica	51	8	1	e	Up	y	La película que vimos el fin de semana pasado fue dinámica	35	Spa	4	s	La película que vimos	La película que vimos	La película que vimos el fin de semana pasado fue	incorrect	La película que vimos el fin de semana pasado fue dinámica de principio a fin.	15	neut	144	144	144	144	0	144	0	1	4	E1_SCS1	44	44	1	0.105625504	-0.462900005	-0.157170727	0.955233529	H
10	FALSE	849	52	2414	Down	n	¿Leyó sobre esto ayer?	leí	13	3	leí	13	3	3	3	violación	27	9	1	e	Down	n	Esta mañana leí sobre una violación	6	Spa	4	s	Esta mañana	Esta mañana	Esta mañana leí sobre una	correct	Esta mañana leí sobre una violación que sucedió ayer en nuestro ciudad.	12	taboo	0	141	325	325	0	523	0	1	4	E1_SCS1	44	44	1	0.086133741	0.506460482	0.630996241	0.955233529	H
10	FALSE	969	53	739	Up	n	¿Leyó el consejos en línea?	some	10	4	some	10	4	3	3	blowjobs	32	8	1	e	Up	y	He leído some advice on giving blowjobs	34	CS	4	s	He leído	He leído	He leído some advice on giving	correct	He leído some advice on giving blowjobs on the internet.	10	taboo	147	147	147	147	0	147	0	1	4	E1_SCS1	44	44	1	0.125117267	-0.455226967	-0.144107186	0.955233529	H
10	FALSE	889	54	1118	Up	n	¿Viajó mucho en sus veintes?	cuando	22	6	cuando	22	6	5	5	acróbata	44	8	1	e	Up	y	Mi amiga viajó mucho cuando trabajaba como acróbata	47	Spa	4	s	Mi amiga viajó mucho	Mi amiga viajó mucho	Mi amiga viajó mucho cuando trabajaba como	correct	Mi amiga viajó mucho cuando trabajaba como acróbata en sus veintes.	11	neut	.	0	0	0	.	0	.	0	4	E1_SCS1	44	44	1	-0.829979131	-0.831205837	-0.78422069	0.955233529	H
11	FALSE	1023	43	2359	Up	n	Did her baby hurt her?	bit	10	3	bit	10	3	3	3	finger	18	6	1	e	Up	y	Her baby bit her finger	14	Eng	5	s	Her baby	Her baby	Her baby bit her	correct	Her baby bit her finger and drew blood.	8	neut	0	150	324	324	0	324	0	1	5	E2_SCS2	29	45	0.644444444	0.14460903	-0.002517716	0.626641728	-0.651085277	L
11	FALSE	992	48	3190	Down	n	Did somebody write on the wall next to the church?	somebody	11	8	somebody	11	8	3	3	whore	27	5	1	e	Down	n	"Last year somebody wrote \whore\"""""	27	Eng	5	s	Last year	Last year	Last year somebody wrote	correct	"Last year somebody wrote \whore\"" on the wall next to the bank."""	12	taboo	.	0	0	0	.	122	.	0	5	E2_SCS2	29	45	0.644444444	-0.829979131	-0.519168952	-0.78422069	-0.651085277	L
11	FALSE	1006	52	974	Down	n	Were they calm?	and	14	3	and	14	3	3	3	Asshole	28	7	1	e	Down	n	"They stopped and shouted: \Asshole"""	21	Eng	5	s	They stopped	They stopped	They stopped and shouted:	correct	"They stopped and shouted: \Asshole, move out of the way\"" \"".\"""""	10	taboo	.	0	0	0	.	187	.	0	5	E2_SCS2	29	45	0.644444444	-0.829979131	-0.352919792	-0.78422069	-0.651085277	L
11	FALSE	1029	38	2138	Up	n	¿Hablaban las tías tomando café?	were	10	4	were	10	4	3	3	menstruation	30	12	1	e	Up	y	Mis tías were chatting about menstruation	29	CS	5	s	Mis tías	Mis tías	Mis tías were chatting about	correct	Mis tías were chatting about menstruation while having coffee yesterday.	10	taboo	.	0	0	0	.	0	.	0	5	E2_SCS2	29	45	0.644444444	-0.829979131	-0.831205837	-0.78422069	-0.651085277	L
11	FALSE	1041	41	2301	Down	y	¿Era rico después de la universidad?	donated	31	7	he donated	28	10	5	6	plasma	39	6	1	e	Down	n	"Después de la universidad, he donated plasma"	46	CS	5	s	"Después de la universidad, he"	"Después de la universidad,"	"Después de la universidad, he donated"	correct	"Después de la universidad, he donated plasma to make some extra cash."	12	neut	248	248	248	248	0	248	0	1	5	E2_SCS2	29	45	0.644444444	0.781339963	-0.196901349	0.295698692	-0.651085277	L
11	FALSE	1033	42	2679	Down	n	¿La persona lo vio en el armario?	donde	14	5	donde	14	5	4	4	pubis	48	5	1	e	Down	n	"En el hostal donde nos alojábamos, encontré un pubis"	19	Spa	5	s	En el hostal	En el hostal	"En el hostal donde nos alojábamos, encontré un"	correct	"En el hostal donde nos alojábamos, encontré un pubis en la sábana."	12	taboo	168	168	168	168	0	168	0	1	5	E2_SCS2	29	45	0.644444444	0.26155961	-0.4015157	-0.052662399	-0.651085277	L
11	FALSE	1032	25	1892	Down	n	Has the mark been there for a week?	big	10	3	big	10	3	4	4	buttock	25	7	1	e	Down	n	I have a big mark on my buttock	15	Eng	5	s	I have a	I have a	I have a big mark on my	correct	I have a big mark on my buttock from yesterday's party.	11	taboo	.	0	0	0	.	0	.	0	5	E2_SCS2	29	45	0.644444444	-0.829979131	-0.831205837	-0.78422069	-0.651085277	L
11	FALSE	1057	27	1709	Down	n	Did she get hurt last winter?	she	14	3	she	14	3	3	3	thumb	27	5	1	e	Down	n	"Last summer, she hurt her thumb"	8	Eng	5	s	"Last summer,"	"Last summer,"	"Last summer, she hurt her"	correct	"Last summer, she hurt her thumb trying to get on a horse."	12	neut	188	188	188	188	0	377	0	1	5	E2_SCS2	29	45	0.644444444	0.391504698	0.133039292	0.034427873	-0.651085277	L
11	FALSE	996	33	1422	Down	n	Did this happen in the morning?	the other	17	9	the other	17	9	5	5	sandwich	42	8	1	e	Down	n	"When I got home the other night, I had a sandwich"	38	Eng	5	s	When I got home	When I got home	"When I got home the other night, I had a"	correct	"When I got home the other night, I had a sandwich on the couch."	14	neut	.	0	0	0	.	180	.	0	5	E2_SCS2	29	45	0.644444444	-0.829979131	-0.370823547	-0.78422069	-0.651085277	L
11	FALSE	934	40	876	Down	n	Is this a problem in cities?	that	18	4	that	18	4	4	4	education	23	9	1	e	Down	n	I read somewhere that education	2	Eng	5	s	I read somewhere	I read somewhere	I read somewhere that	correct	I read somewhere that education is a big problem in small communities.	12	neut	.	0	0	0	.	0	.	0	5	E2_SCS2	29	45	0.644444444	-0.829979131	-0.831205837	-0.78422069	-0.651085277	L
11	FALSE	972	42	1296	Down	y	Did they find it in a fountain?	found	27	5	they found	22	10	4	5	tooth	35	5	1	e	Down	n	"Earlier this summer, they found a tooth"	44	Eng	5	s	"Earlier this summer, they"	"Earlier this summer,"	"Earlier this summer, they found a"	correct	"Earlier this summer, they found a tooth in the showers at the waterpark."	13	neut	.	0	0	0	.	240	.	0	5	E2_SCS2	29	45	0.644444444	-0.829979131	-0.217362784	-0.78422069	-0.651085277	L
11	FALSE	1028	62	1253	Down	y	¿Lo estaban vendiendo?	saw	36	3	I saw	34	5	6	7	water	66	5	1	e	Down	n	"Mientras caminaba por el campus, I saw that they were giving out water"	40	CS	5	s	"Mientras caminaba por el campus, I"	"Mientras caminaba por el campus,"	"Mientras caminaba por el campus, I saw that they were giving out"	correct	"Mientras caminaba por el campus, I saw that they were giving out water to students in the courtyard."	18	neut	0	386	804	804	0	1380	0	1	5	E2_SCS2	29	45	0.644444444	1.677961072	2.698391717	2.716808273	-0.651085277	L
11	FALSE	1043	63	2419	Down	n	¿Los examinaron en la consulta del doctor?	examinaron	20	10	examinaron	20	10	5	5	testículos	35	10	1	e	Down	n	"Hoy en el colegio, examinaron los testículos"	31	Spa	5	s	"Hoy en el colegio,"	"Hoy en el colegio,"	"Hoy en el colegio, examinaron los"	correct	"Hoy en el colegio, examinaron los testículos de los niños en el examen de salud anual."	16	taboo	.	0	0	0	.	231	.	0	5	E2_SCS2	29	45	0.644444444	-0.829979131	-0.240381899	-0.78422069	-0.651085277	L
11	FALSE	1077	70	2443	Up	n	¿El hombre hizo esto en público?	showed	11	6	showed	11	6	3	3	art	26	3	1	e	Up	y	Un hombre showed her his art	16	CS	5	s	Un hombre	Un hombre	Un hombre showed her his	correct	Un hombre showed her his art in the street.	9	neut	0	686	1043	1043	0	1043	0	1	5	E2_SCS2	29	45	0.644444444	3.627137395	1.836453764	3.757537032	-0.651085277	L
11	FALSE	1108	44	1745	Up	n	¿Fueron a una cita?	que	10	3	que	10	3	3	3	verga	24	5	1	e	Up	y	No sabía que tenía una verga	43	Spa	5	s	No sabía	No sabía	No sabía que tenía una	correct	No sabía que tenía una verga tan larga hasta que fuimos a una cita.	14	taboo	.	0	0	0	.	231	.	0	5	E2_SCS2	29	45	0.644444444	-0.829979131	-0.240381899	-0.78422069	-0.651085277	L
11	FALSE	1019	49	1147	Up	n	¿Tenía pecas?	that	18	4	that	18	4	5	5	legs	50	4	1	e	Up	y	Mi amigo me dijo that he has had freckles on his legs	10	CS	5	s	Mi amigo me dijo	Mi amigo me dijo	Mi amigo me dijo that he has had freckles on his	correct	Mi amigo me dijo that he has had freckles on his legs since he was a child.	17	neut	.	0	0	0	.	0	.	0	5	E2_SCS2	29	45	0.644444444	-0.829979131	-0.831205837	-0.78422069	-0.651085277	L
11	FALSE	1082	52	2620	Up	y	¿Lo oí ayer?	heard	10	5	I heard	8	7	2	3	clap	18	4	1	e	Up	y	Anoche I heard a clap	4	CS	5	s	Anoche I	Anoche	Anoche I heard a	correct	Anoche I heard a clap from the neighbor's apartment.	9	neut	0	132	344	344	0	344	0	1	5	E2_SCS2	29	45	0.644444444	0.027658451	0.048635872	0.713732001	-0.651085277	L
11	FALSE	1018	53	5014	Up	n	¿Se le impidió ir a un viaje de negocios?	said	9	4	said	9	4	3	3	obligations	19	11	1	e	Down	n	Su mamá said that obligations	22	CS	5	s	Su mamá	Su mamá	Su mamá said that	incorrect	Su mamá said that obligations prevented him from going to the trip.	12	neut	.	0	0	0	.	0	.	0	5	E2_SCS2	29	45	0.644444444	-0.829979131	-0.831205837	-0.78422069	-0.651085277	L
11	FALSE	1000	59	3303	Up	n	¿Hubo muchos de ellos?	pointed	29	7	pointed	29	7	6	6	penises	76	7	1	e	Up	y	El guía turístico del museo pointed out how his paintings were filled with penises	5	CS	5	s	El guía turístico del museo	El guía turístico del museo	El guía turístico del museo pointed out how his paintings were filled with	correct	El guía turístico del museo pointed out how his paintings were filled with penises at the beginning of his care	20	taboo	.	0	0	0	.	0	.	0	5	E2_SCS2	29	45	0.644444444	-0.829979131	-0.831205837	-0.78422069	-0.651085277	L
11	FALSE	961	60	1511	Down	n	¿Salió del coche?	y	20	1	y	20	1	4	4	avión	40	5	1	e	Down	n	"Salió del edificio y comenzó a gritar \avión\"""""	48	Spa	5	s	Salió del edificio	Salió del edificio	Salió del edificio y comenzó a gritar	correct	"Salió del edificio y comenzó a gritar \avión\"" en medio de una calle concurrida."""	14	neut	.	0	0	0	.	480	.	0	5	E2_SCS2	29	45	0.644444444	-0.829979131	0.396480269	-0.78422069	-0.651085277	L
11	FALSE	1071	61	4259	Down	n	¿Ocurrió esto cuando volvió del lago?	de	16	2	de	16	2	3	3	mierda	38	6	1	e	Down	n	"Cuando regresó de la hacienda, tenía mierda"	7	Spa	5	s	Cuando regresó	Cuando regresó	"Cuando regresó de la hacienda, tenía"	correct	"Cuando regresó de la hacienda, tenía mierda en sus pantalones."	10	taboo	.	0	0	0	.	224	.	0	5	E2_SCS2	29	45	0.644444444	-0.829979131	-0.258285654	-0.78422069	-0.651085277	L
11	FALSE	1080	6	4853	Up	y	Was the person sore after work?	massaged	31	8	he massaged	28	11	7	8	butt	43	4	1	e	Up	y	"When I got back from work, he massaged my butt"	45	Eng	5	s	"When I got back from work, he"	"When I got back from work,"	"When I got back from work, he massaged my"	correct	"When I got back from work, he massaged my butt before we went to bed."	15	taboo	.	0	0	0	.	399	.	0	5	E2_SCS2	29	45	0.644444444	-0.829979131	0.189308238	-0.78422069	-0.651085277	L
11	FALSE	992	8	1879	Up	n	Did the child say this?	said	11	4	said	11	4	3	3	pussy	16	5	1	e	Up	y	"The child said \pussy\"""""	9	Eng	5	s	The child	The child	The child said	correct	"The child said \pussy\"" in front of everyone."""	8	taboo	.	0	0	0	.	0	.	0	5	E2_SCS2	29	45	0.644444444	-0.829979131	-0.831205837	-0.78422069	-0.651085277	L
11	FALSE	1079	10	2038	Up	y	Was it close?	would	36	5	I would	34	7	8	9	orgy	58	4	1	e	Up	y	"If I didnÆt have homework to do, I would have gone to an orgy"	39	Eng	5	s	"If I didnÆt have homework to do, I"	"If I didnÆt have homework to do,"	"If I didnÆt have homework to do, I would have gone to an"	correct	"If I didnÆt have homework to do, I would have gone to an orgy that was next door."	18	taboo	.	0	0	0	.	0	.	0	5	E2_SCS2	29	45	0.644444444	-0.829979131	-0.831205837	-0.78422069	-0.651085277	L
11	FALSE	1087	12	2242	Up	n	Do children start talking about this very early?	start	6	5	start	6	5	2	2	politics	26	8	1	e	Up	y	Kids start talking about politics	20	Eng	5	s	Kids	Kids	Kids start talking about	correct	Kids start talking about politics very early these days.	9	neut	177	177	177	177	0	177	0	1	5	E2_SCS2	29	45	0.644444444	0.3200349	-0.378496586	-0.013471777	-0.651085277	L
11	FALSE	1038	17	1326	Up	n	Did a lot of them fall?	yesterday	25	9	yesterday	25	9	7	7	cans	47	4	1	e	Up	y	"When I was in the store yesterday, a bunch of cans"	32	Eng	5	s	When I was in the store	When I was in the store	"When I was in the store yesterday, a bunch of"	correct	"When I was in the store yesterday, a bunch of cans fell from a shelf."	15	neut	178	178	178	178	0	178	0	1	5	E2_SCS2	29	45	0.644444444	0.326532154	-0.375938906	-0.009117263	-0.651085277	L
11	FALSE	1043	19	2927	Up	n	Is the product for the skin?	for	13	3	for	13	3	5	5	vagina	37	6	1	e	Up	y	I saw an ad for a new cream for the vagina	3	Eng	5	s	I saw an ad	I saw an ad	I saw an ad for a new cream for the	correct	I saw an ad for a new cream for the vagina so that it doesn't itch.	16	taboo	.	0	0	0	.	0	.	0	5	E2_SCS2	29	45	0.644444444	-0.829979131	-0.831205837	-0.78422069	-0.651085277	L
11	FALSE	998	21	1577	Up	n	Were they by the refrigerator?	talking	14	7	talking	14	7	4	4	government	28	10	1	e	Up	y	I heard them talking about government	26	Eng	5	s	I heard them	I heard them	I heard them talking about	correct	I heard them talking about government by the refrigerator.	9	neut	.	0	0	0	.	0	.	0	5	E2_SCS2	29	45	0.644444444	-0.829979131	-0.831205837	-0.78422069	-0.651085277	L
