"","part_item","RECORDING_SESSION_LABEL.x","word_order","use_rating","exposure_rating","offensiveness_rating","taboo_rating","valence_rating","arousal_rating","imagery_rating","critical_word","taboo_status.x","item_num.x","list.x","RECORDING_SESSION_LABEL.y","CURRENT_FIX_ADJUSTED","CURRENT_FIX_PUPIL","TRIAL_INDEX","button_RT","button_pressed","combined_cs_status","comp_q","cs_word","cs_word_char_position","cs_word_length","cs_word_or_combo","cs_word_or_combo_char_position","cs_word_or_combo_length","cs_word_or_combo_word_position","cs_word_word_position","cword","cword_char_position","cword_length","cword_word_position","e_status","exp_button","exp_response","frame_cword_space","item_num.y","lang","list.y","p_status","pre_cs_word_frame_space","pre_cs_word_or_combo_space","pre_cword_frame_space","response_accuracy","sent","sent_length_words","taboo_status.y","SINGLE_FIXATION_DURATION","FIRST_FIXATION_DURATION","GAZE_DURATION","REGRESSION_PATH_DURATION","REREADING_DURATION","TOTAL_DURATION","FIRST_PASS_REGRESSION","FIRST_PAST_FIXATION","Lang_order","DELE","MELICET","dominance","dom_cat","MeanTD","MeanGD","MeanFFD","sdTD","sdGD","sdFFD","seTD","seGD","seFFD"
"632","5_44",5,31,6,4,1,2,5,3,8,"tooth","neut",44,5,5,FALSE,1019,40,1377,"Down","y","Did they find it in a fountain?","found",27,5,"they found",22,10,4,5,"tooth",35,5,7,"e","Down","n","Earlier this summer, they found a tooth",44,"Eng",5,"s","Earlier this summer, they","Earlier this summer,","Earlier this summer, they found a","correct","Earlier this summer, they found a tooth in the showers at the waterpark.",13,"neut",144,144,144,144,0,373,"0",1,"E1_SCS1",30,47,0.638297872,"Low Sp Dom",418.2574257,250.5544554,223.990099,226.9578663,99.36060338,74.44910947,160.4834463,70.25855644,52.64347016
"633","5_45",5,32,6,6,5,5,5,3,8,"butt","taboo",45,5,5,FALSE,1211,41,1482,"Up","y","Was the person sore after work?","massaged",31,8,"he massaged",28,11,7,8,"butt",43,4,10,"e","Up","y","When I got back from work, he massaged my butt",45,"Eng",5,"s","When I got back from work, he","When I got back from work,","When I got back from work, he massaged my","correct","When I got back from work, he massaged my butt before we went to bed.",15,"taboo",134,134,134,134,0,134,"0",1,"E1_SCS1",30,47,0.638297872,"Low Sp Dom",466.9578947,260.2105263,224.4210526,291.0145465,126.5782825,65.40814234,205.7783593,89.50436188,46.25054099
"634","5_46",5,15,4,3,3,1,5,7,9,"plasma","neut",46,5,5,FALSE,830,52,1349,"Down","y","¿Era rico después de la universidad?","donated",31,7,"he donated",28,10,5,6,"plasma",39,6,7,"e","Down","n","Después de la universidad, he donated plasma",46,"CS",5,"s","Después de la universidad, he","Después de la universidad,","Después de la universidad, he donated","correct","Después de la universidad, he donated plasma to make some extra cash.",12,"neut",149,149,149,249,100,149,"1",1,"E1_SCS1",30,47,0.638297872,"Low Sp Dom",419.3125,267.6979167,216.5833333,275.2651664,135.9386951,61.15926864,194.6418658,96.12317316,43.24613359
"635","5_47",5,16,2,2,5,7,2,2,3,"hooker","taboo",47,5,5,FALSE,925,11,1852,"Up","n","¿Viajó mucho en sus veintes?","when",22,4,"when",22,4,5,5,"hooker",43,6,10,"e","Up","y","Mi amiga viajó mucho when she worked as a hooker",47,"CS",5,"s","Mi amiga viajó mucho","Mi amiga viajó mucho","Mi amiga viajó mucho when she worked as a","correct","Mi amiga viajó mucho when she worked as a hooker in her twenties.",13,"taboo",176,176,176,176,0,444,"0",1,"E1_SCS1",30,47,0.638297872,"Low Sp Dom",394.5471698,294.9528302,244.254717,221.788837,137.9189121,91.91870749,156.8283907,97.52339803,64.99634139
"636","5_5",5,2,2,1,9,8,4,3,6,"penises","taboo",5,5,5,FALSE,824,32,2122,"Up","n","¿Hubo muchos de ellos?","pointed",29,7,"pointed",29,7,6,6,"penises",76,7,14,"e","Up","y","El guía turístico del museo pointed out how his paintings were filled with penises",5,"CS",5,"s","El guía turístico del museo","El guía turístico del museo","El guía turístico del museo pointed out how his paintings were filled with","correct","El guía turístico del museo pointed out how his paintings were filled with penises at the beginning of his care",20,"taboo",387,387,387,387,0,387,"0",1,"E1_SCS1",30,47,0.638297872,"Low Sp Dom",394.5471698,294.9528302,244.254717,221.788837,137.9189121,91.91870749,156.8283907,97.52339803,64.99634139
"637","5_8",5,19,6,4,2,2,5,3,9,"thumb","neut",8,5,5,FALSE,1071,47,1252,"Down","n","Did she get hurt last winter?","she",14,3,"she",14,3,3,3,"thumb",27,5,6,"e","Down","n","Last summer, she hurt her thumb",8,"Eng",5,"s","Last summer,","Last summer,","Last summer, she hurt her","correct","Last summer, she hurt her thumb trying to get on a horse.",12,"neut",282,282,282,282,0,285,"0",1,"E1_SCS1",30,47,0.638297872,"Low Sp Dom",418.2574257,250.5544554,223.990099,226.9578663,99.36060338,74.44910947,160.4834463,70.25855644,52.64347016
"638","5_9",5,20,1,1,7,9,1,4,4,"pussy","taboo",9,5,5,FALSE,1229,35,1792,"Up","n","Did the child say this?","said",11,4,"said",11,4,3,3,"pussy",16,5,4,"e","Up","y","The child said \pussy\""""",9,"Eng",5,"s","The child","The child","The child said","correct","The child said \pussy\"" in front of everyone.""",8,"taboo",165,165,165,165,0,165,"0",1,"E1_SCS1",30,47,0.638297872,"Low Sp Dom",466.9578947,260.2105263,224.4210526,291.0145465,126.5782825,65.40814234,205.7783593,89.50436188,46.25054099
"639","6_10",6,20,4,7,1,2,4,4,8,"balls","taboo",10,6,6,FALSE,626,52,2572,"Up","n","Did he have freckles?","that",19,4,"that",19,4,5,5,"balls",51,5,12,"e","Up","y","My friend told me that he has had freckles on his balls",10,"Eng",6,"s","My friend told me","My friend told me","My friend told me that he has had freckles on his","correct","My friend told me that he has had freckles on his balls since he was a child.",17,"taboo",450,450,450,450,0,627,"0",1,"SCS2_E2",45,33,1.363636364,"High Sp Dom",408.3956044,298.2967033,245.021978,245.8860567,142.9286142,89.44308905,173.8676981,101.0657924,63.2458148
"640","6_11",6,3,8,8,1,3,3,7,6,"alcohol","neut",11,6,6,FALSE,515,80,2438,"Down","n","¿Olían así durante el festival de cine?","smelled",12,7,"smelled",12,7,3,3,"alcohol",23,7,5,"e","Down","n","Las calles smelled of alcohol",11,"CS",6,"s","Las calles","Las calles","Las calles smelled of","correct","Las calles smelled of alcohol during the spring festival.",9,"neut",0,168,298,298,0,298,"0",1,"SCS2_E2",45,33,1.363636364,"High Sp Dom",394.1785714,272.9642857,231.797619,238.7911403,118.8763098,77.67398345,168.8508346,84.05824475,54.92380042
"641","6_12",6,4,1,2,2,8,3,6,8,"butthole","taboo",12,6,6,FALSE,659,86,1382,"Down","y","¿La persona vio la imagen en su computadora?","picture",11,7,"a picture",9,9,3,4,"butthole",24,8,7,"e","Down","n","Ayer vi a picture of a butthole",12,"CS",6,"s","Ayer vi a","Ayer vi","Ayer vi a picture of a","correct","Ayer vi a picture of a butthole in my cousin's phone.",11,"taboo",0,167,167,519,352,1049,"1",1,"SCS2_E2",45,33,1.363636364,"High Sp Dom",487.7228916,303.8795181,254.4819277,305.6617896,157.5583823,107.3017584,216.1355241,111.4106006,75.87380099
"642","6_15",6,21,2,9,1,1,5,1,9,"arm","neut",15,6,6,FALSE,623,33,2200,"Down","n","Has the mark been there for a week?","big",10,3,"big",10,3,4,4,"arm",25,3,8,"e","Down","n","I have a big mark on my arm",15,"Eng",6,"s","I have a","I have a","I have a big mark on my","correct","I have a big mark on my arm from yesterday's party.",11,"neut",180,180,180,180,0,357,"0",1,"SCS2_E2",45,33,1.363636364,"High Sp Dom",368.0549451,259.5384615,224.3076923,221.9729394,136.1135398,93.80744963,156.9585707,96.24680703,66.33188376
"643","6_16",6,22,5,5,2,9,3,8,9,"dick","taboo",16,6,6,FALSE,665,35,2022,"Up","n","Did the man do this in public?","showed",7,6,"showed",7,6,3,3,"dick",22,4,6,"e","Up","y","A man showed her his dick",16,"Eng",6,"s","A man","A man","A man showed her his","correct","A man showed her his dick in the street.",9,"taboo",110,110,110,110,0,110,"0",1,"SCS2_E2",45,33,1.363636364,"High Sp Dom",408.3956044,298.2967033,245.021978,245.8860567,142.9286142,89.44308905,173.8676981,101.0657924,63.2458148
"644","6_17",6,5,3,9,1,1,5,3,9,"face","neut",17,6,6,FALSE,484,39,2298,"Up","n","¿Tuvo un trastorno compulsivo?","washed",16,6,"washed",16,6,4,4,"face",27,4,6,"e","Up","y","Mi mejor amigo washed his face",17,"CS",6,"s","Mi mejor amigo","Mi mejor amigo","Mi mejor amigo washed his","correct","Mi mejor amigo washed his face compulsively in college.",9,"neut",167,167,167,167,0,167,"0",1,"SCS2_E2",45,33,1.363636364,"High Sp Dom",394.1785714,272.9642857,231.797619,238.7911403,118.8763098,77.67398345,168.8508346,84.05824475,54.92380042
"645","6_18",6,6,8,6,2,7,3,6,9,"boobs","taboo",18,6,6,FALSE,550,25,1671,"Up","n","¿Le dolieron después de trotar?","that",11,4,"that",11,4,3,3,"boobs",20,5,5,"e","Up","y","Ella dijo that her boobs",18,"CS",6,"s","Ella dijo","Ella dijo","Ella dijo that her","correct","Ella dijo that her boobs hurt after running.",8,"taboo",142,142,142,142,0,142,"0",1,"SCS2_E2",45,33,1.363636364,"High Sp Dom",487.7228916,303.8795181,254.4819277,305.6617896,157.5583823,107.3017584,216.1355241,111.4106006,75.87380099
"646","6_21",6,23,9,9,1,1,5,5,6,"Dude","neut",21,6,6,FALSE,608,49,1325,"Down","n","Were they calm?","and",14,3,"and",14,3,3,3,"Dude",28,4,5,"e","Down","n","They stopped and shouted: \Dude""",21,"Eng",6,"s","They stopped","They stopped","They stopped and shouted:","correct","They stopped and shouted: \Dude, move out of the way\"" \"".\""""",10,"neut",231,231,231,231,0,231,"0",1,"SCS2_E2",45,33,1.363636364,"High Sp Dom",368.0549451,259.5384615,224.3076923,221.9729394,136.1135398,93.80744963,156.9585707,96.24680703,66.33188376
"647","6_22",6,24,1,5,2,3,1,1,7,"diarrhea","taboo",22,6,6,FALSE,627,21,5417,"Down","n","Was he prevented from going on a business trip?","said",9,4,"said",9,4,3,3,"diarrhea",19,8,5,"e","Down","n","His mom said that diarrhea",22,"Eng",6,"s","His mom","His mom","His mom said that","correct","His mom said that diarrhea prevented him from going to the trip.",12,"taboo",242,242,242,242,0,242,"0",1,"SCS2_E2",45,33,1.363636364,"High Sp Dom",408.3956044,298.2967033,245.021978,245.8860567,142.9286142,89.44308905,173.8676981,101.0657924,63.2458148
"648","6_23",6,7,8,5,1,1,5,1,9,"muscle","neut",23,6,6,FALSE,562,71,1723,"Up","n","¿Carlos dio la vuelta?","she",30,3,"she",30,3,6,6,"muscle",48,6,10,"e","Up","y","Cuando Carlos dio la vuelta, she could see his muscle",23,"CS",6,"s","Cuando Carlos dio la vuelta,","Cuando Carlos dio la vuelta,","Cuando Carlos dio la vuelta, she could see his","correct","Cuando Carlos dio la vuelta, she could see his muscle through his clothes.",13,"neut",0,173,560,560,0,739,"0",1,"SCS2_E2",45,33,1.363636364,"High Sp Dom",394.1785714,272.9642857,231.797619,238.7911403,118.8763098,77.67398345,168.8508346,84.05824475,54.92380042
"649","6_24",6,8,6,5,3,7,3,8,9,"cum","taboo",24,6,6,FALSE,503,47,2282,"Down","n","¿Estaba en el asiento del tren?","that",14,4,"that",14,4,3,3,"cum",29,3,6,"e","Down","n","Podría jurar that there was cum",24,"CS",6,"s","Podría jurar","Podría jurar","Podría jurar that there was","correct","Podría jurar that there was cum on the seat of the bus.",12,"taboo",336,336,336,336,0,1020,"0",1,"SCS2_E2",45,33,1.363636364,"High Sp Dom",487.7228916,303.8795181,254.4819277,305.6617896,157.5583823,107.3017584,216.1355241,111.4106006,75.87380099
"650","6_27",6,25,5,7,1,1,5,5,5,"boss","neut",27,6,6,FALSE,592,41,1994,"Down","n","Did somebody write on the wall next to the church?","somebody",11,8,"somebody",11,8,3,3,"boss",27,4,5,"e","Down","n","Last year somebody wrote \boss\""""",27,"Eng",6,"s","Last year","Last year","Last year somebody wrote","correct","Last year somebody wrote \boss\"" on the wall next to the bank.""",12,"neut",119,119,119,119,0,119,"0",1,"SCS2_E2",45,33,1.363636364,"High Sp Dom",368.0549451,259.5384615,224.3076923,221.9729394,136.1135398,93.80744963,156.9585707,96.24680703,66.33188376
"651","6_28",6,26,1,7,1,5,3,3,9,"tampon","taboo",28,6,6,FALSE,690,45,3245,"Down","n","Did this happen after the gym?","she",20,3,"she",20,3,4,4,"tampon",39,6,8,"e","Down","n","After the meeting, she leaned and her tampon",28,"Eng",6,"s","After the meeting,","After the meeting,","After the meeting, she leaned and her","correct","After the meeting, she leaned and her tampon fell out of her bag.",13,"taboo",172,172,172,172,0,172,"0",1,"SCS2_E2",45,33,1.363636364,"High Sp Dom",408.3956044,298.2967033,245.021978,245.8860567,142.9286142,89.44308905,173.8676981,101.0657924,63.2458148
"652","6_29",6,9,1,6,1,1,5,1,3,"agriculture","neut",29,6,6,FALSE,462,53,1856,"Up","n","¿Hablaban las tías tomando café?","were",10,4,"were",10,4,3,3,"agriculture",30,11,6,"e","Up","y","Mis tías were chatting about agriculture",29,"CS",6,"s","Mis tías","Mis tías","Mis tías were chatting about","correct","Mis tías were chatting about agriculture while having coffee yesterday.",11,"neut",0,152,322,322,0,492,"0",1,"SCS2_E2",45,33,1.363636364,"High Sp Dom",394.1785714,272.9642857,231.797619,238.7911403,118.8763098,77.67398345,168.8508346,84.05824475,54.92380042
"653","6_3",6,17,1,5,1,2,5,1,9,"scalp","neut",3,6,6,FALSE,586,18,2869,"Up","n","Is the product for the skin?","for",13,3,"for",13,3,5,5,"scalp",37,5,11,"e","Up","y","I saw an ad for a new cream for the scalp",3,"Eng",6,"s","I saw an ad","I saw an ad","I saw an ad for a new cream for the","correct","I saw an ad for a new cream for the scalp so that it doesn't itch.",16,"neut",239,239,239,239,0,317,"0",1,"SCS2_E2",45,33,1.363636364,"High Sp Dom",368.0549451,259.5384615,224.3076923,221.9729394,136.1135398,93.80744963,156.9585707,96.24680703,66.33188376
"654","6_30",6,10,1,3,4,6,2,2,5,"syphilis","taboo",30,6,6,FALSE,550,40,3474,"Up","n","¿Estaba en una relación cuando la recibió?","gave",13,4,"gave",13,4,4,4,"syphilis",22,8,6,"e","Up","y","Su ex novia gave him syphilis",30,"CS",6,"s","Su ex novia","Su ex novia","Su ex novia gave him","correct","Su ex novia gave him syphilis in college.",8,"taboo",0,225,495,495,0,792,"0",1,"SCS2_E2",45,33,1.363636364,"High Sp Dom",487.7228916,303.8795181,254.4819277,305.6617896,157.5583823,107.3017584,216.1355241,111.4106006,75.87380099
"655","6_33",6,27,3,7,1,1,5,2,9,"coffee pots","neut",33,6,6,FALSE,586,9,1826,"Up","n","Was the sale in a big store?","that",11,4,"that",11,4,3,3,"coffee pots",25,11,6,"e","Up","y","I noticed that they had coffee pots",33,"Eng",6,"s","I noticed","I noticed","I noticed that they had","correct","I noticed that they had coffee pots on sale in that big store.",13,"neut",230,230,230,230,0,230,"0",1,"SCS2_E2",45,33,1.363636364,"High Sp Dom",368.0549451,259.5384615,224.3076923,221.9729394,136.1135398,93.80744963,156.9585707,96.24680703,66.33188376
"656","6_34",6,28,4,4,2,9,4,4,6,"blowjobs","taboo",34,6,6,FALSE,591,38,3045,"Up","n","Did she read advice online?","some",11,4,"some",11,4,3,3,"blowjobs",33,8,7,"e","Up","y","I've read some advice on giving blowjobs",34,"Eng",6,"s","I've read","I've read","I've read some advice on giving","correct","I've read some advice on giving blowjobs on the internet.",10,"taboo",0,247,409,409,0,628,"0",1,"SCS2_E2",45,33,1.363636364,"High Sp Dom",408.3956044,298.2967033,245.021978,245.8860567,142.9286142,89.44308905,173.8676981,101.0657924,63.2458148
"657","6_35",6,11,8,6,1,1,5,3,5,"dynamic","neut",35,6,6,FALSE,474,33,2484,"Up","n","¿Vieron la película la semana pasada?","last",23,4,"last",23,4,5,5,"dynamic",40,7,8,"e","Up","y","La película que vimos last weekend was dynamic",35,"CS",6,"s","La película que vimos","La película que vimos","La película que vimos last weekend was","correct","La película que vimos last weekend was dynamic from beginning to end.",12,"neut",210,210,210,210,0,210,"0",1,"SCS2_E2",45,33,1.363636364,"High Sp Dom",394.1785714,272.9642857,231.797619,238.7911403,118.8763098,77.67398345,168.8508346,84.05824475,54.92380042
"658","6_36",6,12,7,4,2,5,4,5,5,"bitches","taboo",36,6,6,FALSE,549,74,1705,"Down","n","¿Estaban frente al cine?","there",19,5,"there",19,5,5,5,"bitches",39,7,10,"e","Down","n","Mi amigo dijo que there were a lot of bitches",36,"CS",6,"s","Mi amigo dijo que","Mi amigo dijo que","Mi amigo dijo que there were a lot of","correct","Mi amigo dijo que there were a lot of bitches in front of the club last night.",17,"taboo",193,193,193,193,0,193,"0",1,"SCS2_E2",45,33,1.363636364,"High Sp Dom",487.7228916,303.8795181,254.4819277,305.6617896,157.5583823,107.3017584,216.1355241,111.4106006,75.87380099
"659","6_39",6,29,3,4,1,1,5,3,8,"circus","neut",39,6,6,FALSE,612,30,1694,"Up","y","Was it close?","would",36,5,"I would",34,7,8,9,"circus",57,6,14,"e","Up","y","If I didnÆt have homework to do, I would have gone to a circus",39,"Eng",6,"s","If I didnÆt have homework to do, I","If I didnÆt have homework to do,","If I didnÆt have homework to do, I would have gone to a","correct","If I didnÆt have homework to do, I would have gone to a circus that was nearby.",17,"neut",0,200,393,393,0,393,"0",1,"SCS2_E2",45,33,1.363636364,"High Sp Dom",368.0549451,259.5384615,224.3076923,221.9729394,136.1135398,93.80744963,156.9585707,96.24680703,66.33188376
"660","6_40",6,30,4,4,2,5,4,6,9,"lubricant","taboo",40,6,6,FALSE,615,43,1418,"Down","y","Were they selling it?","saw",34,3,"I saw",32,5,7,8,"lubricant",64,9,14,"e","Down","n","While I was walking on campus, I saw that they were giving out lubricant",40,"Eng",6,"s","While I was walking on campus, I","While I was walking on campus,","While I was walking on campus, I saw that they were giving out","correct","While I was walking on campus, I saw that they were giving out lubricant to students in the courtyard.",19,"taboo",0,219,483,483,0,982,"0",1,"SCS2_E2",45,33,1.363636364,"High Sp Dom",408.3956044,298.2967033,245.021978,245.8860567,142.9286142,89.44308905,173.8676981,101.0657924,63.2458148
"661","6_41",6,13,6,9,1,1,5,3,6,"colleague","neut",41,6,6,FALSE,519,27,2922,"Down","y","¿Invitó a la persona por correo electrónico?","invited",45,7,"he invited",42,10,9,10,"colleague",58,9,12,"e","Down","n","Ayer por la noche, por mensaje de texto, he invited that colleague",41,"CS",6,"s","Ayer por la noche, por mensaje de texto, he","Ayer por la noche, por mensaje de texto,","Ayer por la noche, por mensaje de texto, he invited that","correct","Ayer por la noche, por mensaje de texto, he invited that colleague to his place for dinner.",17,"neut",0,185,534,534,0,1008,"0",1,"SCS2_E2",45,33,1.363636364,"High Sp Dom",394.1785714,272.9642857,231.797619,238.7911403,118.8763098,77.67398345,168.8508346,84.05824475,54.92380042
"662","6_42",6,14,6,2,2,8,4,6,9,"tits","taboo",42,6,6,FALSE,575,75,1471,"Down","n","¿Podría abotonarse la chaqueta?","was",29,3,"was",29,3,6,6,"tits",51,4,11,"e","Down","n","La chaqueta que ella compró was too small for her tits",42,"CS",6,"s","La chaqueta que ella compró","La chaqueta que ella compró","La chaqueta que ella compró was too small for her","correct","La chaqueta que ella compró was too small for her tits, so she returned it.",15,"taboo",0,168,397,397,0,397,"0",1,"SCS2_E2",45,33,1.363636364,"High Sp Dom",487.7228916,303.8795181,254.4819277,305.6617896,157.5583823,107.3017584,216.1355241,111.4106006,75.87380099
"663","6_46",6,32,4,5,1,7,5,4,9,"sperm","taboo",46,6,6,FALSE,661,40,3520,"Up","y","Was he rich after university?","donated",19,7,"he donated",16,10,3,4,"sperm",27,5,5,"e","Down","n","After college, he donated sperm",46,"Eng",6,"s","After college, he","After college,","After college, he donated","incorrect","After college, he donated sperm to make some extra cash.",10,"taboo",264,264,264,264,0,264,"0",1,"SCS2_E2",45,33,1.363636364,"High Sp Dom",408.3956044,298.2967033,245.021978,245.8860567,142.9286142,89.44308905,173.8676981,101.0657924,63.2458148
"664","6_47",6,15,4,4,1,1,5,3,7,"acrobat","neut",47,6,6,FALSE,533,76,1954,"Up","n","¿Viajó mucho en sus veintes?","when",22,4,"when",22,4,5,5,"acrobat",44,7,10,"e","Up","y","Mi amiga viajó mucho when she worked as an acrobat",47,"CS",6,"s","Mi amiga viajó mucho","Mi amiga viajó mucho","Mi amiga viajó mucho when she worked as an","correct","Mi amiga viajó mucho when she worked as an acrobat in her twenties.",13,"neut",278,278,278,422,144,278,"1",1,"SCS2_E2",45,33,1.363636364,"High Sp Dom",394.1785714,272.9642857,231.797619,238.7911403,118.8763098,77.67398345,168.8508346,84.05824475,54.92380042
"665","6_48",6,16,2,3,4,7,2,6,4,"cocksucker","taboo",48,6,6,FALSE,587,99,1276,"Down","n","¿Salió del coche?","and",20,3,"and",20,3,4,4,"cocksucker",41,10,7,"e","Down","n","Salió del edificio and started yelling \cocksucker\""""",48,"CS",6,"s","Salió del edificio","Salió del edificio","Salió del edificio and started yelling","correct","Salió del edificio and started yelling \cocksucker\"" in the middle of a busy street.""",14,"taboo",0,176,872,872,0,872,"0",1,"SCS2_E2",45,33,1.363636364,"High Sp Dom",487.7228916,303.8795181,254.4819277,305.6617896,157.5583823,107.3017584,216.1355241,111.4106006,75.87380099
